timestamp,node1,node2,node3,node4,node5,node6,node7
4.14,74.44,17.9,17.4,24.43,19.94,19.58,15.79
4.15,74.33,19.1,19.84,24.43,20.9,20.89,17.06
4.16,74.33,13.36,18.75,24.43,20.9,20.02,10.7
4.17,74.24,15.64,16.36,24.43,20.9,20.08,14.2
4.18,74.37,19.71,16.36,24.43,20.9,17.16,16.75
4.19,74.34,20.51,19.13,24.43,20.9,20.07,18.03
4.2,74.22,19.62,18.63,24.43,20.9,17.24,16.75
4.21,74.27,20.5,18.6,24.43,20.9,21.3,18.08
4.22,74.27,19.63,20.3,24.43,20.9,21.3,17.36
4.23,74.22,20.8,20.3,24.43,20.9,21.3,18.46
4.24,74.21,20.8,20.3,24.43,20.9,21.3,18.46
4.25,74.27,20.8,20.3,24.43,20.9,21.3,18.46
4.26,74.32,20.8,20.3,24.43,20.9,21.3,18.7
4.27,74.33,19.94,20.3,24.43,21.3,21.3,18.7
4.28,74.33,21.2,20.5,24.43,21.1,21.5,18.7
4.29,74.38,21.2,20.5,24.43,21.1,21.5,18.7
4.3,74.38,21.2,20.5,24.43,21.1,21.5,18.7
4.31,74.38,21.2,20.5,24.43,21.1,21.5,18.7
4.32,74.43,21.2,20.5,24.43,21.1,21.5,18.7
4.33,74.28,21.2,20.5,20.34,21.1,21.5,18.7
4.34,74.28,21.2,20.5,24.33,21.1,21.5,18.7
4.35,74.23,21.2,20.5,24.33,21.1,21.5,18.7
4.36,74.3,21.2,20.5,24.53,21.1,21.5,18.7
4.37,74.36,21.2,20.5,24.53,21.1,21.5,18.7
4.38,74.36,21.2,20.5,24.53,21.1,21.5,18.7
4.39,74.36,19.59,17.75,24.53,18.04,18.17,17.46
4.4,74.36,20,19.25,24.53,20.99,19.08,14.46
4.41,74.36,21.2,20.32,24.53,20.99,21.18,17.42
4.42,74.36,19.57,20.32,22.65,20.99,21.18,18.59
4.43,74.36,21.27,20.31,24.21,21.4,21.58,18.59
4.44,74.36,21.27,20.31,24.21,21.4,21.58,18.59
4.45,74.36,21.27,20.31,24.21,21.4,21.58,18.59
4.46,74.41,21.27,20.31,24.21,21.4,21.58,18.59
4.47,74.41,21.27,20.31,24.21,21.4,21.58,18.59
4.48,74.41,21.27,20.31,24.21,21.4,21.58,18.59
4.49,74.41,21.27,20.31,24.21,21.4,21.58,18.59
4.5,74.33,21.27,20.31,24.21,21.4,21.58,18.59
4.51,74.39,21.27,20.31,23.16,21.4,21.58,18.59
4.52,74.34,21.27,20.31,24.23,21.4,21.58,18.59
4.53,74.34,21.27,20.31,24.43,21.4,21.58,14.54
4.54,74.34,21.27,12.19,24.43,12.95,21.58,17.38
4.55,73.54,17.06,12.19,24.43,12.95,13.06,18.44
4.56,73.54,13.09,12.19,24.43,12.95,13.06,14.47
4.57,73.54,13.09,12.19,24.43,12.95,13.06,14.47
4.58,73.54,13.09,12.19,24.43,12.95,13.06,14.47
4.59,73.54,13.09,12.19,20.36,12.95,13.06,10.43
4.6,73.54,13.09,12.19,20.61,12.95,13.06,10.43
4.61,73.54,13.09,12.19,13.12,12.95,13.06,14.83
4.62,73.54,17.69,16.75,17.65,17.51,17.61,19.96
4.63,73.54,18.68,17.82,18.57,18.62,18.55,21.28
4.64,73.45,20.37,19.67,20.21,20.42,20.17,21.28
4.65,73.29,20.37,19.67,20.21,20.42,20.17,21.28
4.66,73.07,20.37,19.67,20.21,20.42,20.17,21.28
4.67,72.89,20.37,19.67,20.21,20.42,20.17,20.3
4.68,72.62,20.37,19.67,20.21,20.42,20.17,21.17
4.69,72.21,20.37,19.67,20.21,20.42,20.17,21.17
4.7,5.93,20.37,19.67,20.21,20.42,20.17,21.17
4.71,7.78,18.26,17.74,18.08,18.5,18.44,21.17
4.72,7.64,20.14,19.32,20.29,20.42,20.25,20.53
4.73,7.65,20.49,19.32,20.29,20.42,20.95,21.55
4.74,7.65,20.49,19.32,20.29,20.42,20.95,21.55
4.75,12.32,20.49,19.32,20.29,20.42,20.95,21.55
4.76,25.51,20.49,19.32,20.29,20.42,20.95,21.55
4.77,35.53,20.49,19.32,20.29,20.42,20.95,21.55
4.78,36.97,20.69,19.32,20.29,20.42,20.95,21.55
4.79,44.79,13.05,16.7,17.59,18.25,15.14,21.55
4.8,51.59,18.49,19.31,19.22,20.4,19.28,21.55
4.81,53.65,20.99,19.31,20.1,20.4,20.42,21.55
4.82,57.92,20.99,19.31,20.1,20.4,20.42,21.55
4.83,62.05,20.99,19.31,20.1,20.4,20.42,21.55
4.84,62.05,20.99,19.31,20.1,19.19,20.42,21.55
4.85,63.24,19.7,19.31,20.1,20.85,20.47,21.55
4.86,65.48,21.02,19.31,16.5,20.85,20.68,21.55
4.87,68.23,21.02,17.29,18.03,20.85,20.68,21.55
4.88,70.86,21.02,19.24,20,20.85,20.68,21.55
4.89,74.65,21.02,19.24,20,20.85,19.63,21.55
