timestamp,node1,node2,node3,node4,node5,node6
11.02,275.62,258.46,250.78,261.29,260.72,261.98
11.03,275.05,258.49,264.99,261.28,261.93,263.32
11.04,275.08,255.99,258.86,247.5,248.36,261.73
11.05,257.93,225.56,242.01,244.52,246.83,243.63
11.06,76.92,60.08,18.56,63.46,61.84,50.03
11.07,215.38,197.8,197.59,201.7,201.27,188.11
11.08,275.24,256.54,258.84,261.36,259.02,258.13
11.09,275.55,257.59,258.37,260.92,260.6,259.94
11.1,275.55,247.56,247.18,248.42,248.2,259.21
11.11,275.2,255.51,255.19,259.44,261.46,258.38
11.12,275.43,257.52,256.57,259.9,257.94,255.67
11.13,275.28,255.64,256.24,259.99,258.7,261.91
11.14,275.28,253.42,246.65,258.4,256.78,261.24
11.15,275.41,251.83,255.75,258.23,257.66,263.88
11.16,275.45,249.87,257.35,248.53,246.92,262.76
11.17,275.43,239.58,259.02,258.5,256.19,228.59
11.18,275.18,240.08,258.91,247.71,255.94,265.69
11.19,275.06,250.2,249.4,258.63,259.06,265.68
11.2,264.41,205.43,252.34,215.65,247.03,262.45
11.21,274.15,213,256.7,258.65,259.33,260.51
11.22,227.72,191.84,207.46,212.7,214.07,213.29
11.23,228.63,202.42,215.1,216.04,206.91,215.4
11.24,267.78,247.71,255.15,258.95,259.11,258.84
11.25,268.4,219.38,256,259.1,256.13,258.47
11.26,267.93,246.69,255.46,259,256.22,257.76
11.27,268.83,218.26,254.6,259.09,255.8,257.73
11.28,272.64,245.68,253.81,259.11,255.9,257.08
11.29,275.46,245.86,257.11,259.19,255.33,254.35
11.3,275.27,245.12,257.42,258.74,257.74,255.37
11.31,275.56,225.79,258.43,256.67,258.11,261.17
11.32,275.49,234.82,255.43,258.46,257.91,263.23
11.33,275.19,215.54,256.89,255.75,255.99,259.55
11.34,275.13,242.77,247.33,257.62,254.35,246.57
11.35,275,243.36,254.17,258.01,245.39,250.32
11.36,274.57,243.88,253.41,258.83,253.6,256.99
11.37,274.87,218.59,254.36,259.89,254.73,255.55
11.38,204.57,174.95,182.73,188.86,184.84,183.06
11.39,228.17,180.66,206.41,211.97,207.29,206.14
11.4,275.03,246.86,252.3,251.7,253.86,251.6
11.41,275.19,250.22,252.8,243.77,241.13,252.14
11.42,275.19,248.3,241.73,257.89,242.28,240.19
11.43,268.26,229.41,240.88,257.15,252.98,219.4
11.44,270.73,234.49,251.42,256.78,252.55,206.93
11.45,222.73,245.66,227.45,256.32,239.47,231.15
11.46,275.11,233.99,183.31,255.76,151.51,226.96
11.47,274.69,241.37,240.56,247.72,248.34,196.16
11.48,274.94,225.65,249.13,205.62,250.36,248.94
11.49,275.11,201.51,248.59,254.27,249.89,248.38
11.5,274.71,242.78,247.88,253.7,249.41,247.78
11.51,272.72,228.71,247.51,253.43,248.88,247.22
11.52,248.09,239.44,247.15,196.08,246.01,246.7
11.53,273.61,213.02,170.42,232.69,174.28,194.85
11.54,194.24,161.06,166.82,172.52,168.32,142
11.55,194.09,149.04,183.23,188.62,184.73,182.91
11.56,275.14,239.71,245.69,251.15,247.19,245.33
11.57,275.12,239.12,245.06,250.55,246.66,244.73
11.58,275.17,238.34,216.73,221.94,213.27,244.27
11.59,260.48,227.89,195.55,221.74,202.41,169.65
11.6,261.96,219.87,244.25,249.09,245.13,243.64
11.61,255.95,208.96,245.01,250.62,245.38,245.52
11.62,247.22,236.48,254.72,260.15,248.54,255.18
11.63,275.27,235.85,252.68,257.43,254.28,252.93
11.64,274.54,236.4,192.3,213.87,252.23,245.51
11.65,246.84,214.05,248,237.75,194.04,195.86
11.66,274.96,242.36,246.71,253.03,248.82,247.2
11.67,276.9,228.14,246.79,251.25,248.4,247
11.68,245.49,246.36,246.05,250.62,247.43,246.55
11.69,273.58,246.37,246.54,250.8,247.15,246.78
11.7,229.46,201.11,193.87,205.34,190.77,158.23
11.71,164.67,136.25,119.04,115.48,148.32,154.05
11.72,266.83,238.46,195.99,200.01,232.25,220.04
11.73,275.23,246.55,221.85,230.27,203.52,218.74
11.74,267.54,253.61,224.16,245.03,224.18,224.1
11.75,267.98,253.56,187.61,171.9,196,178.08
11.76,267.23,250.88,243,247.43,216.9,233.23
11.77,272.11,246.97,242.32,246.82,243.66,242.64
11.78,246.61,246.89,241.9,246.4,243.13,242.24
11.79,274.85,246.01,241.16,245.85,242.49,241.62
11.8,274.85,245.71,240.71,217.07,241.86,241.02
11.81,246.48,231.8,190.52,237.31,241.29,164.38
11.82,274.89,230.23,212.59,223.69,164.89,240.13
11.83,276.21,227.18,238.72,243.5,240.26,239.45
11.84,245.34,248.5,238.13,243.18,239.51,238.72
11.85,273.93,243.73,237.89,242.74,239.46,238.66
11.86,211.47,180.12,174.31,178.76,175.51,174.73
11.87,159.56,146.52,63.47,68.23,132.31,115.84
11.88,251.75,219.27,212.62,217.39,146.22,161.68
11.89,275.32,176.2,238.3,241.72,237.08,236.81
11.9,264.06,241.08,239.17,242.05,237.86,238.26
11.91,264.28,239.45,247.53,252.27,248.6,248.66
11.92,267.27,245.71,238.86,236.4,248.56,248.32
11.93,234.15,244.71,199.83,211.76,210.98,193.54
11.94,275.27,242.05,247.45,252.26,228.51,246.92
11.95,275.18,241.22,247.31,252.04,248.37,248.14
11.96,247.24,240.88,247.55,252.28,248.61,248.38
11.97,275.32,210.92,247.48,252.21,248.54,248.23
11.98,275.28,206.09,247.41,252.06,248.47,248.24
11.99,250.9,237.48,247.24,252.05,248.36,248.25
12,286.96,244.96,252.79,255.68,253.81,253.45
12.01,286.9,241.34,252.81,255.62,253.83,251.14
12.02,263.86,238.76,250.33,253.17,251.3,248.06
12.03,187.05,146.86,154.3,156.64,155.29,155.58
12.04,226.96,185.13,193.85,196.47,194.72,194.6
12.05,279.4,178.85,245.26,248.35,246.7,245.89
12.06,279.92,237.19,245.45,248.14,246.78,248.48
12.07,279.44,235.91,239.81,247.19,245.83,246.19
12.08,279.57,234.25,240.6,245.49,244.11,245.91
12.09,279.25,238.48,240.45,243.48,242.32,245.29
12.1,282.59,237.15,247.4,246.69,246.53,243.93
12.11,281.37,237.15,243.36,185.06,245.84,243.98
12.12,278.74,236.84,243.4,237.94,243.93,222.75
12.13,280.05,218.43,242.45,246.46,244.41,244.92
12.14,273.17,201.65,190.96,245.54,243.45,243.77
12.15,222.06,234.51,226.18,245.65,179.12,246.51
12.16,279.69,232.64,239.72,243.64,243.63,244.06
12.17,279.78,236.42,242.63,242.07,243.77,220.6
12.18,281.07,237.53,243.49,248.23,241.21,243.46
12.19,207.3,161.78,166.9,171.9,166.9,168.05
12.2,274.48,230.58,236.26,239.72,238.69,239.38
12.21,279.11,234.01,239.22,243.56,219.3,221.24
12.22,279.17,181.89,240.05,242.79,240.77,242.51
12.23,231.4,232.43,175.67,179.83,240.35,241.49
12.24,264.35,230.58,236.86,241.06,230.42,243.08
12.25,278.62,237.17,235.13,239.47,236.69,220.02
12.26,279.38,233.79,240.88,242.97,237.42,241.05
12.27,264.29,232.7,235.94,244.57,217.02,240.48
12.28,278.99,232.64,235.49,241.19,237.73,239
12.29,279.52,220.78,235.66,242.06,236.68,239.91
12.3,255.33,197.42,202.83,240.61,238.03,220.89
12.31,279.4,200.33,209.7,201.99,217.82,240.02
12.32,278.86,232.53,232.23,218.48,236.56,238.52
12.33,268.33,232.4,232.04,237.98,223.71,239.65
12.34,262.65,214,204.35,221.27,218.18,205.36
12.35,186.36,138.53,127.79,148.9,143.38,146.97
12.36,259.65,229.06,232.62,239.43,216.77,237.82
12.37,279.43,228.57,214.86,239.51,235.87,237.86
12.38,279.26,189.46,232.63,238.54,217.59,225.76
12.39,278.49,231.77,189.12,182.54,235.76,227.92
12.4,263.59,230.43,233.33,238.12,219.31,235.61
12.41,279.71,228.17,233.51,236.56,235.22,235.8
12.42,279.58,227.51,233.34,234.55,234.66,235.6
12.43,279.27,227.42,232.04,238.31,232.93,234.81
12.44,279.42,189.41,231.17,237.28,234.18,218.2
12.45,263.47,226.22,231.52,237.83,216.9,223.29
12.46,279.2,224.59,231.45,237.48,232.97,222.95
12.47,279.44,226.01,227.7,202.56,232.58,234.73
12.48,279.25,230.09,216.9,218.08,230.84,234.78
12.49,267.51,227.97,227.44,234.38,208.61,234.59
12.5,235.47,197.15,203.51,204.32,178.88,194.16
12.51,81.44,27.58,33.63,38.69,32.97,36.91
12.52,260.45,193.17,212.72,218.8,211.99,215.69
12.53,279.32,184.69,231.95,234.97,229.27,234.9
12.54,265.59,223.31,231.72,234.84,230.39,234.7
12.55,269.44,221.8,230.59,233.86,211.28,235.08
12.56,279.34,223.19,232.2,180.78,229.81,234.97
12.57,279.28,224.4,232.19,231.04,228.88,234.96
12.58,279.01,224.55,231.88,234.45,230.35,234.82
12.59,278.82,222.4,232.36,232.79,229.37,235.12
12.6,263.47,221.9,232.43,232.73,213.32,235.09
12.61,279.28,205.34,232.61,232.92,228.35,235.32
12.62,279.23,208.59,232.54,231.55,229.25,235.24
12.63,279.4,221.32,230.75,194.23,226.49,234.31
12.64,279.19,223.69,230.9,228.98,211.58,234.51
12.65,263.1,219.47,230.02,233.92,225.88,231.88
12.66,263.33,212.22,226.28,232.47,223.51,227.45
12.67,81.72,11.94,32.17,39.07,27.57,36.41
12.68,235.54,141.76,185.51,192.6,168.3,190.01
12.69,271.1,113.48,187.7,233.73,213.85,234.01
12.7,279.82,112.9,230.57,222.11,226.97,233.86
12.71,279.51,204.08,230.35,203.79,224.3,233.97
12.72,279.61,213.19,230.4,229.73,217.48,233.83
12.73,272.22,213.54,231.13,229.43,224.29,234.53
12.74,279.6,213.53,230.64,228.08,225.99,234.45
12.75,281.84,213.01,231.28,227.1,226.46,234.46
12.76,280.34,203.27,230.44,228.12,218.43,234.39
12.77,270.08,187.69,230.44,226.38,226.83,233.28
12.78,279.15,214.67,230.68,230.39,224.18,233.68
12.79,278.4,214.41,230.6,229.12,223.3,231.83
12.8,279.13,223.51,231.14,226.96,214.43,234.04
12.81,269.71,224.33,230.73,210.05,222.66,235
12.82,283.13,231.57,231.56,225.71,224.45,235.15
12.83,247.91,197.6,197.05,178.98,190.81,201.24
12.84,196.55,146.59,146.89,144.66,138.44,150.44
12.85,279.2,227.39,224.4,228.93,220.6,232.09
12.86,279.11,217.98,227.4,226.49,219.87,228.85
12.87,263.74,175.62,225.79,200.13,221.12,233.27
12.88,278.77,124.93,228.23,224.82,204.05,229.67
12.89,265.71,178.21,186.25,223.17,205.87,221.68
12.9,277.63,226.02,229.05,218.99,219.1,233.73
12.91,278.9,225.73,229.42,223.92,221.7,233.54
12.92,277.3,225.82,229.32,225.86,208.2,233.99
12.93,275.36,214.18,229.63,223.72,219.01,234.6
12.94,267.36,212.4,229.73,220.41,218.76,235.39
12.95,252.32,224.77,230.04,215.91,217.52,235.58
12.96,262.14,226.67,230.33,203.83,214.82,235.74
12.97,235.21,236.1,230.22,148.88,217.43,235.75
12.98,279.19,236.16,230.24,116.16,211.66,235.89
12.99,230.63,206.15,183.07,162.15,126.81,204.15
13,81.06,47.13,31.54,18.03,6.32,39.52
13.01,254.36,221.18,206.22,192.03,151.91,211.76
13.02,279.4,398.88,230.78,217.14,216.87,235.56
13.03,279.22,398.81,230.92,173.47,218.68,235.88
13.04,284.78,398.77,248.83,204,227.97,235.93
13.05,279.24,398.77,246.45,215.66,226.82,235.95
13.06,275.98,398.9,240.52,217.67,224.71,224.8
13.07,276.53,398.81,237.03,227.09,230.24,188.19
13.08,278.95,398.76,236.2,227.03,232.04,176.6
13.09,278.23,398.66,226.14,226.51,229.83,243.3
13.1,222.26,398.68,137.23,236.32,227.64,240.72
13.11,178.58,398.77,134.38,236.5,215.19,238.86
13.12,212.92,398.86,227.39,233.03,170.52,240
13.13,278.93,398.92,234.78,230.97,128.39,240.81
13.14,278.76,398.73,234.69,220.85,172.41,240.8
13.15,230.98,350.63,186.63,92.99,179.83,192.74
13.16,54.55,198.93,7.19,71.77,28.29,6.44
13.17,215.3,336.38,162.07,132.01,165.76,139.42
13.18,278.76,398.82,234.5,228.17,215.44,224.73
13.19,278.89,398.76,235.03,228.33,217.1,244.59
13.2,278.72,398.95,235.5,228.78,226.51,241.43
13.21,279.45,398.95,235.65,215.4,228.6,240.06
13.22,287.23,398.89,254.05,217.09,238.67,241.28
13.23,287.45,399.04,254.35,228.13,238.74,241.39
13.24,286.91,398.82,253.88,229.21,247.68,241.33
13.25,286.85,398.76,253.88,238.57,248,229.85
13.26,287.3,398.89,254.39,247.96,248.2,198.51
13.27,287.14,398.73,254.3,247.62,248.1,215.25
