timestamp,cpu_usr,cpu_idle,cpu_sys,cpu_iowait,cpu_steal,paging_vmeff,memory_memused,memory_commit,disk_util,network_ifutil
3,1.42,91.99,0.2,6.29,0.1,0,45.34,20.85,22.24,0.15
3,0.62,98.97,0.21,0,0.21,0,45.28,20.85,0,1.19
3,0.81,98.78,0.2,0,0.1,0,45.23,20.85,0,0.68
3,1.11,98.69,0.1,0,0.1,0,45.12,20.85,0,0.08
3,2.54,96.65,0.3,0,0.1,0,45.08,20.85,0,0.69
3,1.14,97.93,0.41,0.1,0.31,0,45.77,20.85,5.36,1.56
3,1.04,97.6,0.62,0,0.42,0,46.57,20.85,6.08,1.98
3,1.12,98.17,0.61,0,0,0,46.28,20.85,0.64,0.81
3,1.63,97.66,0.2,0,0.2,0,46.22,20.85,0,0.46
3,0.4,99.19,0.2,0,0,0,46.17,20.85,0.08,0.22
3,8.04,91.45,0.41,0,0.1,0,45.94,20.85,0,0.51
3,97.1,0.1,2.6,0,0,0,47.05,20.63,6.88,0.32
3,98.6,0,1.4,0,0,0,47.03,20.63,2.32,0.25
3,98.6,0,1.2,0,0,0,46.77,20.63,0.08,0.16
3,98.8,0,1.2,0,0,0,46.75,20.63,0,0
3,98.7,0,1.1,0,0,0,46.44,20.63,0,0.41
3,91.98,6.01,2,0,0,0,37.4,16.72,0.08,0
3,91.28,6.11,2.51,0,0.1,0,36.69,18.24,0.08,0
3,89.4,0.1,5.4,3.4,0,0,39.55,20.57,7.04,3.42
3,89.69,0,5.21,4.1,0,0,42.23,20.77,9.04,2.92
3,94.58,0.5,3.92,0,0,0,44.07,20.77,0,0.55
3,98.4,0,1.5,0,0,0,44.05,20.77,0.08,0.41
3,99.2,0,0.8,0,0,0,43.93,20.77,0,0
3,98.9,0,1,0,0,0,43.85,20.77,7.04,0
3,98.2,0,1.7,0.1,0,0,43.83,20.77,87.6,0
3,98.6,0,1.3,0,0,0,43.55,20.77,37.36,0.41
3,10.66,87.83,1.51,0,0,0,30.9,12.64,0.08,0
3,0,99.9,0.1,0,0,0,30.83,12.64,0,0
3,0,100,0,0,0,0,30.77,12.64,0,0
3,0.2,99.8,0,0,0,0,30.71,12.64,0.08,0
3,65.22,30.74,1,2.81,0.08,99.95,24.02,13.34,8.87,0.13
3,0.4,79.54,0.4,19.56,0.1,0,22.46,12.88,39.44,0
3,4.52,85.54,2.01,7.83,0.1,0,22.58,13.32,22,0
3,0.1,99.9,0,0,0,0,22.58,13.32,0,0
3,0.2,99.08,0.51,0,0.1,0,22.88,13.32,0.08,0.4
3,0.1,99.7,0.1,0,0.1,0,22.93,13.32,0,0
3,45.03,53.07,1.81,0,0,0,24.89,18.21,0,0.01
3,96.4,0.2,3.4,0,0,0,29.1,20.43,0.08,0
3,98.3,0.1,1.6,0,0,0,29.31,20.77,0.08,0
3,98.5,0,1.3,0,0,0,29.31,20.77,0,0
3,98.3,0,1.7,0,0,0,30.09,20.77,0,0
3,98.1,0.1,1.4,0,0,0,30.3,20.77,1.28,0
3,98.9,0,1.1,0,0,0,30.3,20.77,0,0
3,98.1,0,1.7,0,0,0,31.46,20.77,0.08,0
3,99,0,0.9,0,0,0,31.46,20.77,0,0
3,98.3,0,1.7,0,0,0,32.56,20.77,0,0
3,97.2,0,2.8,0,0,0,33.52,20.77,0,0
3,97.8,0,2.2,0,0,0,34.46,20.77,9.36,0
3,82,14.7,3.2,0.1,0,0,26.33,17.73,0,0
3,97.1,0.1,2.8,0,0,0,28.64,18.74,0,0
3,96.9,0.2,2.6,0,0,0,32.15,20.32,0.56,0.16
3,98,0,1.8,0,0,0,32.09,20.32,0,0
3,99.3,0,0.7,0,0,0,32.06,20.32,59.68,0
3,97.5,0,2.3,0,0,0,32.95,20.32,0.08,0
3,98.8,0,1,0,0,0,32.9,20.32,0,0
3,99,0,1,0,0,0,33.7,20.32,0,0
3,98.6,0.1,1.1,0,0,0,33.78,20.32,0,0
3,99.2,0,0.8,0,0,0,34.27,20.32,0,0
3,98.1,0,1.9,0,0,0,35.21,20.32,0,0
3,98.2,0,1.8,0,0,0,36.08,20.32,9.36,0
3,97.8,0,2.2,0,0,0,36.96,20.32,0,0
3,86.47,9.72,3.81,0,0,0,30.27,18.18,0.56,0.16
3,96.2,0,2.6,0,0,0,32.97,19.74,0.96,1.42
3,95.8,0,3.6,0,0,0,35.84,20.91,0.4,1.42
3,20.64,68.48,1.21,9.57,0.1,0,36.38,20.91,20.16,0
3,0.51,86.87,0.2,12.32,0.1,0,36.32,20.91,31.52,0
3,1.11,98.79,0.1,0,0,0,36.26,20.91,0,0
3,0.81,98.89,0.3,0,0,0,36.2,20.91,0,0
3,0.71,99.09,0.2,0,0,0,36.14,20.91,0.08,0.14
3,1.51,80.54,0.2,17.54,0.2,0,36.08,20.91,42.48,0
3,1.92,97.88,0.2,0,0,0,36.01,20.91,0,0
3,1.91,98.09,0,0,0,0,35.95,20.91,0,0
3,2.46,96.93,0.31,0.1,0.2,0,35.9,20.91,0,0.86
3,0.81,98.79,0.3,0,0,0,35.62,20.91,0,0.32
3,1.21,98.79,0,0,0,0,35.55,20.91,0,0.14
3,1.6,98.09,0.2,0,0.1,0,35.49,20.91,0,0
3,0.81,98.99,0.2,0,0,0,35.43,20.91,0,0
3.5,0.8,98.99,0.2,0,0,0,35.37,20.91,0,0
3.5,0.91,98.99,0.1,0,0,0,35.3,20.91,0,0
3.5,0.81,98.79,0.2,0,0.1,0,35.24,20.91,0,0.14
3.5,0.91,98.99,0.1,0,0,0,35.18,20.91,0,0.14
3.5,1.1,98.49,0.3,0,0.1,0,35.16,20.91,0,0
3.5,1.41,98.29,0.2,0.1,0,0,35.13,20.91,0,0
3.5,0.61,99.29,0,0,0.1,0,35.06,20.91,0,0.14
3.5,1.32,98.28,0.41,0,0,0,35,20.91,0,0.43
3.5,65.29,32.7,1.61,0.2,0,0,35.96,20.91,2.24,0.28
3.5,60.38,37.71,1.91,0,0,0,36.9,20.91,0,0
3.5,0.81,98.99,0.1,0,0.1,0,36.96,20.91,0.56,0.11
3.5,1.63,97.65,0.41,0,0.2,0,37.42,20.91,2.56,0.71
3.5,2.22,97.48,0.3,0,0,0,37.44,20.91,0.32,0.13
3.5,0.81,98.59,0.4,0,0.1,0,37.55,20.91,0.96,0.24
3.5,1.02,88.97,0.2,9.5,0.2,0,37.88,20.91,27.68,0.53
3.5,0.71,98.99,0.2,0,0.1,0,37.84,20.91,0,0.14
3.5,0.71,98.99,0.2,0,0.1,0,37.92,20.91,0.8,0.27
3.5,1.12,98.68,0.2,0,0,0,37.88,20.91,0,0.16
3.5,1.02,98.36,0.2,0.1,0.2,0,37.84,20.91,0,0.79
3.5,0.72,98.67,0.31,0,0.1,0,37.78,20.91,0,0.64
3.5,1.12,98.47,0.2,0,0.1,0,37.78,20.91,0.4,0.33
3.5,1.66,97.61,0.1,0,0.31,0,38.21,20.91,2.56,0.8
3.5,0.93,98.66,0.31,0,0.1,0,38.3,20.91,0.72,0.82
3.5,2.87,96,0.51,0,0.21,0,38.25,20.91,0,0.99
3.5,0.82,98.16,0.51,0,0.31,0,38.62,20.91,2.56,0.74
3.5,0.92,98.46,0.41,0,0.1,0,38.5,20.91,0.32,1
3.5,0.81,98.88,0.1,0,0.2,0,38.38,20.91,0.64,0.66
3.5,0.4,99.39,0.1,0,0,0,38.32,20.91,0.08,0.11
3.5,1.21,98.49,0.2,0.1,0,0,38.26,20.91,0,0
3.5,0.5,99.5,0,0,0,0,38.19,20.91,0,0
3.5,1.11,98.48,0.1,0,0.1,0,38.14,20.91,0,0.27
3.5,48.64,50.25,1.11,0,0,0,38.64,20.91,0,0.32
3.5,97.6,0.1,1.9,0,0,0,39.08,20.91,0,0.64
3.5,98.6,0,1.3,0,0,0,39.53,20.91,0.08,0
3.5,98.4,0,1.4,0,0,0,40,20.91,0.08,0
3.5,97.5,0,2.1,0,0,0,40.55,20.91,5.68,0
3.5,97.5,0,2.2,0,0,0,41.06,20.91,3.12,0
3.5,97.9,0,1.8,0,0,0,41.58,20.91,65.12,0
3.5,97.7,0,2.2,0,0,0,42.07,20.91,0,0
3.5,97.3,0,2.4,0,0,0,42.57,20.91,0,0
3.5,97.2,0,2.5,0,0,0,43.08,20.91,0.08,0
3.5,97.11,0.2,2.49,0,0.1,0,43.58,20.91,0.08,0
3.5,97.8,0,2.1,0,0,0,44.08,20.91,0,0
3.5,97.8,0,2.2,0,0,0,44.59,20.91,3.28,0
3.5,97.3,0,2.3,0,0,0,44.82,20.91,0,0.32
3.5,97.2,0,2.7,0,0,0,45.31,20.91,37.44,0
3.5,97.3,0.1,2.5,0,0,0,45.85,20.91,38.64,0
3.5,97.1,0,2.6,0,0,0,46.35,20.91,0,0
3.5,98,0,1.9,0,0,0,46.86,20.91,0,0
3.5,97.5,0,2.4,0,0,0,47.37,20.91,0,0
3.5,97.4,0,2.3,0,0,0,47.88,20.91,0.08,0
3.5,97.5,0,2.3,0,0,0,48.37,20.91,67.92,0
3.5,97.1,0,2.5,0,0,0,47.83,20.91,8.24,0
3.5,88.34,7.84,3.62,0,0,0,37.98,15.17,0,0
3.5,94,1.6,3.6,0,0,0,40.9,19.41,0,1.88
3.5,95.3,0.1,3.7,0,0,0,43.2,20.54,0,1.86
3.5,96.7,0,2.6,0,0,0,45.05,20.54,0,2.33
3.5,97.09,0.2,2.51,0,0,0,46.46,20.54,30.88,0.61
3.5,97.09,0.1,2.81,0,0,0,47.62,20.54,0,0.32
3.5,97.7,0.1,1.9,0,0,0,47.67,20.54,0.08,0.47
3.5,98,0,1.9,0,0,0,48.1,20.34,0,0.17
3.5,97.8,0,1.8,0,0,0,48.67,20.34,11.44,0
3.5,97.7,0,1.9,0,0,0,49.2,20.34,11.36,0
3.5,97.4,0,2.3,0.1,0,0,49.73,20.34,42.32,0
3.5,97.9,0,1.7,0,0,0,50.29,20.34,18,0
3.5,97.6,0,2.1,0,0,0,50.84,20.34,13.92,0
3.5,97.5,0,2.4,0,0,0,51.39,20.34,62.16,0
3.5,97.6,0,2.1,0,0,0,51.96,20.34,0,0
3.5,97.8,0,1.9,0,0,0,52.54,20.34,0,0
3.5,97.6,0,2.1,0,0,0,53.16,20.34,0.08,0
3.5,97.5,0,2.1,0,0,0,53.77,20.34,0,0
3.5,97.9,0,2,0,0,0,54.36,20.34,42.72,0
3.5,97,0,2.6,0,0,0,54.91,20.34,33.52,0.11
3.5,97.6,0,2.1,0,0,0,55.36,20.34,0,0.21
3.5,97.4,0,2.3,0,0,0,55.98,20.34,0,0
3.5,97.7,0,1.8,0,0,0,56.57,20.34,0.08,0
3.5,97.5,0,2.2,0,0,0,57.18,20.34,0,0
3.5,97.2,0,2.5,0.1,0,0,57.11,20.34,71.6,0
3.5,98,0,1.8,0,0,0,57.05,20.34,4.64,0
3.5,72.52,24.47,2.71,0,0.1,0,46.07,12.38,0,0
3.5,0.1,99.9,0,0,0,0,46.07,12.38,0,0
3.5,0,99.9,0.1,0,0,0,46.07,12.38,0,0
3.5,0.1,99,0.1,0.8,0,0,46.07,12.38,1.92,0
3.5,0.1,88.53,0,11.27,0.1,0,46.06,12.38,28.8,0
3.5,0,99.7,0.2,0.1,0,0,46.06,12.38,0,0
3.5,0.1,99.9,0,0,0,0,46.07,12.38,0.16,0
3.5,0.1,99.8,0,0.1,0,0,46.07,12.38,0,0
3.5,0.4,99.3,0.2,0.1,0,0,46.09,12.38,0.4,0.01
3.5,0,99.7,0.3,0,0,0,44.16,12.38,0,0
3.5,26.93,71.56,1.51,0,0,0,45.64,17.13,0,0.01
3.5,97.1,0.1,2.8,0,0,0,47.48,18.33,0,0
3.5,97.4,0.3,1.6,0,0,0,50.46,19.62,0.08,0
3.5,97.8,0,2,0,0,0,50.46,19.62,0.08,0
3.5,97.6,0,2.3,0,0,0,51.76,19.62,0,0
3.5,97.9,0,1.9,0,0,0,51.77,19.62,3.92,0
3.5,98.1,0.1,1.8,0,0,0,53.11,19.62,2.08,0
3.5,97.2,0,2.8,0,0,0,54.37,19.62,0,0
3.5,96,0,4,0,0,0,56.13,19.62,0,0
3.5,78.4,17.3,4.1,0,0.1,0,49.27,17.33,0,0
3.5,97,0.1,2.8,0,0,0,53.47,19.88,0.08,0
3.5,97.9,0.1,1.7,0,0,0,53.53,19.88,0.56,0.17
3.5,98.8,0,1.2,0,0,0,53.47,19.88,0.08,0
3.5,96.9,0.1,2.9,0,0,0,54.71,19.88,0.08,0
3.5,98.1,0,1.7,0,0,0,54.66,19.88,66.4,0
3.5,97.5,0,2.5,0,0,0,55.93,19.88,0,0
3.5,97.1,0,2.9,0,0,0,57.35,19.88,0.08,0
3.5,97,0,3,0,0,0,59.04,19.88,0.08,0
3.5,87.15,8.73,4.02,0,0,0,52.31,17.66,0.56,0.17
3.5,96.3,0.1,3.4,0,0,0,56.09,19.62,0.08,0
3.5,98.2,0.1,1.5,0,0,0,56.04,19.62,0.08,0
3.5,99.2,0,0.8,0,0,0,56.33,19.62,0.08,0
3.5,97.4,0,2.4,0,0,0,57.17,19.62,10.24,0
3.5,98.8,0,1.1,0,0,0,57.29,19.62,56.24,0
3.5,96.99,0,3.01,0,0,0,58.83,19.62,0,0
3.5,96.81,0,3.09,0.1,0,0,60.47,19.82,0,0
3.5,85.01,10.97,4.02,0,0,0,53.37,16.94,0.56,0.17
3.5,97.1,0.1,2.5,0,0,0,55.23,18.02,0.24,0.43
3.5,97.2,0.1,2.4,0,0,0,58.16,19.96,0.48,0.59
3.5,97.6,0,2.2,0,0,0,58.12,19.96,0.32,0.08
3.5,97.4,0,2.6,0,0,0,59.36,19.96,0,0
3.5,97.7,0,1.7,0,0,0,59.32,19.96,48.08,0
3.5,98.5,0,1.5,0,0,0,60.36,19.96,10.88,0
3.5,97.8,0,2.2,0,0,0,61.62,19.96,0.08,0
3.5,96.7,0,3.3,0,0,0,63.28,19.96,0,0
3.5,92,2.4,5.2,0,0.1,0,56.62,17.53,1.44,0.51
3.5,97,0.2,2.8,0,0,0,60.52,19.63,0,0.18
3.5,97.1,0,2.1,0,0,0,60.42,19.98,0.24,0.49
3.5,98.7,0,1.2,0,0,0,60.41,19.98,0.24,0.09
3.5,97.7,0,2.1,0,0,0,61.67,19.98,0,0
3.5,98.2,0,1.6,0,0,0,61.57,19.98,55.28,0
3.5,97.7,0,2.3,0,0,0,62.83,19.98,0.08,0
3.5,97,0,3,0,0,0,64.38,19.98,0,0
3.5,96.7,0,3.3,0,0,0,66.03,19.98,0,0
3.5,81.91,13.77,4.12,0,0,0,59.19,17.29,2.16,0.67
3.5,96.8,0.2,2.8,0,0,0,63,19.43,0,0.2
3.5,97.2,0,2.3,0,0,0,62.7,19.91,0,0.48
3.5,98.9,0,1,0,0,0,62.67,19.91,0.64,0.16
3.5,96.5,0,3.2,0,0,0,63.89,19.91,44.16,0
3.5,98.9,0,1,0,0,0,63.82,19.91,7.44,0
3.5,97.9,0,2.1,0,0,0,65.28,19.91,0,0
3.5,96.7,0,3.2,0.1,0,0,66.81,19.91,0,0
3.5,96.1,0.3,3.6,0,0,0,66.91,19.91,0,0
3.5,86.65,8.94,4.02,0,0.1,0,61.36,17.79,2.72,0.84
3.5,97.3,0.1,2.5,0,0,0,65.15,19.77,0,0
3.5,97.9,0,2,0,0,0,65.09,19.77,0,0
3.5,98.2,0,1.8,0,0,0,65.76,19.77,0,0
3.5,96.1,0,3.8,0,0,0,67.27,19.77,51.52,0
3.5,90.34,5.13,4.53,0,0,0,61.87,17.12,1.76,0.47
3.5,97.4,0.2,2.4,0,0,0,64.8,18.57,0.08,0
3.5,97.7,0,2.1,0,0,0,66.35,19.75,0.16,0
3.5,98.9,0,1.1,0,0,0,66.29,19.75,0,0
3.5,97.1,0,2.8,0.1,0,0,67.99,19.75,0,0
3.5,77.16,18.91,3.92,0,0,0,61.45,12.16,18.24,0.31
3.5,0.1,99.6,0.2,0,0,0,61.39,12.16,0.56,0.13
3.5,0,99.9,0,0,0.1,0,61.33,12.16,0,0
3.5,18.76,80.34,0.9,0,0,0,62.15,14.45,0,0
3.5,73.99,23.69,1.92,0,0.1,0,64.33,15.76,0,0.82
3.5,71.89,26.61,1.41,0,0,0,65.21,18.2,0,0.37
3.5,96.31,0.1,2.89,0.1,0,0,66.39,18.7,17.84,0.84
3.5,98.2,0,1.2,0,0,0,67.89,19.29,0,1.06
3.5,97.8,0,2.1,0,0,0,68.66,19.29,0.08,0.3
3.5,97.3,0,2.5,0,0,0,70.11,19.29,0,0.27
3.5,88.86,8.53,2.31,0,0,0,66.09,15.64,1.04,0.68
3.5,54.47,44.02,1.41,0,0,0,67.22,15.64,0.24,0.06
3.5,75.42,19.68,4.7,0,0.1,0,67.97,18.08,0.32,0.08
3.5,95.19,1.2,3.11,0,0,0,68.07,18.14,0.96,0.42
3.5,97.1,0.1,2.3,0,0,0,69.87,19.32,0.08,1.2
3.5,97.4,0,2,0,0,0,70.09,19.32,15.76,0.77
3.5,97.8,0,1.8,0,0,0,70.82,19.32,0,0.9
3.5,98.1,0,1.4,0,0,0,70.95,19.32,11.2,0.99
3.5,97.5,0,2.5,0,0,0,72.07,19.32,4.56,0.06
3.5,96.6,0,3.3,0,0,0,73.67,19.32,0.08,0.06
3.5,81.48,14.51,3.4,0.1,0,0,70.64,15.74,1.28,0.42
3.5,7.97,90.92,1.01,0,0,0,66.19,12.1,1.28,0.42
3.5,87.12,9.46,3.22,0,0.1,0,70.13,17.95,0,0.06
3.5,97.3,0,2.2,0,0,0,72.32,19.55,0,1.01
3.5,98.2,0.1,1.2,0,0,0,72.31,19.55,1.52,1.12
3.5,97.8,0,2.2,0,0,0,73.05,19.55,14.24,0.12
3.5,92.91,3.4,3.6,0,0,0,70.67,15.69,16.32,0.09
3.5,71.98,24.29,3.53,0,0,0,69.58,16.94,3.6,0.36
3.5,97,0.2,2.7,0,0,0,73.64,19.51,0.08,0.2
3.5,97.5,0,1.6,0,0,0,73.49,19.51,0,1.95
3.5,98.5,0,1.1,0,0,0,73,19.51,0.32,0.74
3.5,96.3,0,3.1,0.1,0,0,73.91,19.51,0.16,1.44
3.5,84.77,9.02,4.41,1,0.1,0,66.33,12,3.6,2.19
3.5,91.07,4.91,3.41,0,0,0,68.5,17.76,3.52,1.38
3.5,93.4,0.1,4.6,0,0,0,72.88,20.03,0,3.51
3.5,94.7,0,4.3,0,0,0,75.01,20.03,0.96,2.17
3.5,94.4,0.1,4.5,0,0,0,77.2,20.03,0.32,1.65
3.5,94.39,0.1,4.1,0,0,0,79.19,19.84,6,2.32
3.5,93.07,0.4,5.23,0,0.1,0,81.49,19.64,47.12,1.53
3.5,87.5,1.3,2.5,8.2,0,0,81.29,19.21,100,0.67
3.5,97,0,2.1,0,0,0,81.37,19.41,66.08,0.72
3.5,99.1,0,0.8,0,0,0,81.31,19.61,0,0.21
3.5,98.8,0,1.1,0,0,0,81.2,19.61,0.08,0
3.5,99.4,0,0.6,0,0,0,81.17,19.61,0.08,0
3.5,97.5,0,1.8,0,0,0,80.11,19.61,39.6,1.69
3.5,97.5,0,1.6,0,0,0,78.77,19.61,3.76,2.3
3.5,96.5,0,1.7,0,0,0,77.25,19.61,0.8,2.64
3.5,97,0,1.8,0,0,0,75.24,19.61,0.08,3.37
3.5,96.6,0,1.9,0,0,0,73.39,19.61,0,3.07
3.5,86.02,8.35,4.63,0,0,0,56.59,17.02,0,1.7
3.5,93.9,0.1,4.5,0,0,0,60.59,19.93,0.08,3.08
3.5,95.1,0.1,4.2,0,0,0,62.59,19.93,0,1.85
3.5,94.6,0,4.6,0,0,0,65.07,19.93,0.24,2.01
3.5,94.59,0.1,4.4,0,0,0,67.59,19.93,0.32,2.7
3.5,93.66,0.6,4.43,0.1,0,0,69.99,19.93,9.68,1.59
3.5,97.6,0,2.3,0,0,0,70.83,19.48,100,0
3.5,97.4,0,2.2,0,0,0,70.63,19.48,83.84,0.83
3.5,98.5,0,1.1,0,0,0,69.99,19.48,0,0.83
3.5,98.6,0,1.4,0,0,0,69.79,19.48,0.08,0.08
3.5,99.3,0,0.7,0,0,0,69.76,19.48,0,0
3.5,97,0,1.9,0.9,0.1,0,69.73,19.48,21.36,0
3.5,98.9,0,1.1,0,0,0,69.72,19.48,20.56,0
3.5,99,0,1,0,0,0,69.71,19.48,0.64,0
3.5,99,0,1,0,0,0,69.69,19.48,0.88,0
3.5,86.97,10.12,2.81,0,0,0,51.73,11.79,0.08,0
3.5,0.1,99.9,0,0,0,0,51.67,11.79,0,0
3.5,0,96.98,3.02,0,0,0,21.89,11.79,0,0
3.5,19.6,77.6,1.4,1.4,0,0,23.11,16.43,2.72,0
3.5,97.6,0.1,2.3,0,0,0,25.07,17.68,0,0
3.5,97.8,0.1,2.1,0,0,0,28.19,19.51,0,0
3.5,97.9,0,1.9,0,0,0,28.11,19.51,0.32,0
3.5,99.3,0,0.7,0,0,0,28.28,19.51,0,0
3.5,98.8,0.1,1,0,0,0,28.98,19.51,0,0
3.5,98.6,0,1.3,0,0,0,28.92,19.51,0,0
3.5,98.7,0,1.3,0,0,0,29.83,19.51,0.08,0
3.5,98.9,0,0.9,0,0,0,29.78,19.51,0,0
3.5,98.3,0,1.7,0,0,0,30.56,19.51,0,0
3.5,98.5,0,1.5,0,0,0,31.45,19.51,0.08,0
3.5,98.1,0,1.8,0,0,0,32.37,19.51,9.36,0
3.5,97.8,0,2.2,0,0,0,33.31,19.51,0,0
3.5,84.95,11.03,3.91,0,0.1,0,26.39,17.25,0.08,0
3.5,97.4,0.1,2.2,0,0,0,29.95,18.84,0.56,0.16
3.5,98.5,0,1.4,0,0,0,29.89,18.84,0.08,0
3.5,98.8,0,1.2,0,0,0,29.84,18.84,59.84,0
3.5,97.8,0,2.1,0,0,0,30.77,18.84,0.08,0
3.5,98.6,0,1.2,0,0,0,30.71,18.84,0.08,0
3.5,99.5,0,0.5,0,0,0,31.14,18.84,0.08,0
3.5,98.3,0,1.5,0,0,0,31.76,18.84,0.64,0
3.5,99.4,0,0.6,0,0,0,31.92,18.84,0.24,0
3.5,98,0.1,1.9,0,0,0,33.04,18.84,0,0
3.5,97.2,0,2.8,0,0,0,33.87,18.84,9.44,0
3.5,98.2,0,1.8,0,0,0,34.74,18.84,0,0
3.5,91.49,5.31,3.2,0,0,0,27.37,14.03,2.16,0.08
3.5,96.79,0.2,2.81,0,0,0,30.64,17.96,1.28,0.4
3.5,96.2,0,3.2,0,0,0,32.74,19.13,3.2,1.43
3.5,90.37,0,2.11,7.52,0,0,33.84,19.13,21.04,0
3.5,60.93,26.32,1.32,11.23,0.1,0,34.5,19.13,36.08,0
3.5,56.44,42.56,0.8,0,0.1,0,34.94,19.13,0,0
3.5,53.58,45.32,1.11,0,0,0,35.69,19.13,0,0
3.5,51.76,45.72,2.32,0.1,0.1,0,32.75,17.9,0.64,0.14
3.5,74.67,23.11,2.02,0,0.1,0,35.4,19.06,1.44,0
3.5,66.36,32.42,0.91,0,0.1,0,35.73,19.06,12.8,0
3.5,63.15,35.43,1.02,0,0.1,0,36.79,19.06,2.64,0.07
3.5,52.92,46.17,0.81,0,0.1,0,37.31,19.06,0.4,0.29
3.5,54.63,43.76,1.61,0,0,0,38.2,19.06,0,0.07
3.5,44.49,49.75,2.33,3.44,0,0,35.47,17.85,13.76,0.14
3.5,73.34,22.64,2.82,0,0.1,0,37.98,19.51,0.24,1.74
3.5,32.86,66.23,0.81,0,0.1,0,38.88,19.51,0,0.29
3.5,1.2,98.49,0.2,0,0,0,38.81,19.51,0,0
3.5,0.5,99.39,0.1,0,0,0,38.75,19.51,0,0
3.5,0.71,96.46,0.1,2.63,0.1,0,38.69,19.51,11.44,0
3.5,0.91,98.89,0.2,0,0,0,38.62,19.51,0,0.14
3.5,0.6,99.19,0.1,0,0.1,0,38.56,19.51,0,0
3.5,2.03,95.64,0.41,1.83,0.1,0,38.48,19.51,10.96,0.27
3.5,23.61,75.18,1.11,0,0,0,38.93,19.51,0,0.33
3.5,43.04,54.94,1.81,0,0.1,0,40.24,19.51,0,0.29
3.5,1.81,98.08,0.1,0,0,0,40.16,19.51,0.08,0.07
3.5,1.21,98.28,0.3,0,0.1,0,40.04,19.51,0,0.19
3.5,0.81,99.09,0.1,0,0,0,39.98,19.51,0,0.14
3.5,1.01,98.79,0.1,0,0.1,0,39.91,19.51,0,0
3.5,1.91,97.79,0.2,0,0,0,39.86,19.51,0,0
3.5,0.5,81.25,0.3,17.84,0.1,0,39.81,19.51,42.96,0
3.5,0.61,99.39,0,0,0,0,39.74,19.51,0,0
3.5,2.31,97.49,0.2,0,0,0,39.65,19.51,0.08,0
3.5,0.5,99.3,0.1,0.1,0,0,39.59,19.51,0,0
3.5,1.21,98.28,0.2,0,0.1,0,39.75,19.51,1.52,0.27
3.5,0.72,98.88,0.1,0,0.2,0,40.19,19.51,2.32,0.68
3.5,0.71,98.78,0.31,0,0.2,0,40.6,19.51,2.48,0.65
3.5,1.01,98.58,0.4,0,0,0,40.77,19.51,1.28,0.31
3.5,0.71,98.89,0.2,0,0.1,0,40.71,19.51,0.08,0.14
3.5,0.61,98.89,0.4,0,0,0,40.65,19.51,0,0.14
3.5,1.01,98.69,0.1,0.1,0.1,0,40.6,19.51,0,0.14
3.5,2.63,97.16,0.2,0,0,0,40.53,19.51,0,0.31
3.5,1.44,97.64,0.21,0,0.21,0,40.96,19.51,2.64,0.99
3.5,0.4,99.19,0.3,0,0.1,0,40.98,19.51,0.4,0.1
3.5,0.52,98.97,0.21,0,0.1,0,41.42,19.51,2.48,0.82
3.5,1.22,98.07,0.41,0,0.2,0,41.31,19.29,0.08,0.51
3.5,0.91,98.58,0.3,0,0.1,0,40.9,19.29,0.16,0.77
3.5,0.61,99.09,0.3,0,0,0,40.16,19.29,0.08,1.15
3.5,0.4,99.39,0.2,0,0,0,39.81,19.29,0.08,0.48
3.5,19.94,79.05,0.3,0.5,0.1,0,40.02,19.29,1.04,0.13
3.5,97,0.1,2.7,0,0,0,41.12,19.29,7.36,0.25
3.5,98.1,0,1.7,0,0,0,41.38,19.29,4.4,0.28
3.5,97.2,0,2.5,0,0,0,41.84,19.29,0.08,0
3.5,97.9,0,1.9,0,0,0,42.35,19.29,0.08,0
3.5,97.2,0.1,2.3,0,0,0,42.86,19.29,0,0
3.5,97.7,0,2.1,0,0,0,43.31,19.29,6.56,0
3.5,97.6,0,2.3,0,0,0,43.82,19.29,15.6,0
3.5,97.4,0,2.4,0,0,0,44.31,19.29,76.16,0
3.5,98,0,1.5,0,0,0,44.83,19.29,0,0
3.5,98.1,0.1,1.6,0,0,0,45.34,19.29,0.08,0
3.5,98,0,1.7,0,0,0,45.85,19.29,0,0
3.5,97.3,0,2.4,0,0,0,46.36,19.29,0,0
3.5,97.4,0,2.4,0,0,0,46.79,19.29,0,0
3.5,96.8,0,2.8,0,0,0,47.02,19.29,20.88,0.46
3.5,97,0,2.5,0,0,0,47.54,19.29,55.2,0
3.5,97.6,0,2.1,0,0,0,48.05,19.29,0,0
3.5,97.9,0,1.9,0,0,0,48.56,19.29,0.08,0
3.5,97.3,0,2.5,0,0,0,49.08,19.29,0,0
3.5,97.2,0,2.6,0,0,0,49.58,19.29,0,0
3.5,96.9,0,2.9,0,0,0,50.09,19.29,51.36,0
3.5,97.6,0,2.3,0,0,0,50.61,19.29,24.96,0
3.5,98,0,1.8,0,0,0,51.13,19.29,0,0
3.5,97.2,0,2.6,0,0,0,48.41,19.29,0.08,0
3.5,94.7,0.9,4.3,0,0,0,41.01,16.41,0,0
3.5,95.2,0.1,3.6,0,0,0,43.01,17.95,0,1.74
3.5,94.79,0,3.6,0,0,0,45.12,19.23,56.24,1.79
3.5,95.8,0.1,3.1,0,0,0,46.5,19.23,0.08,2.71
